ID,code_du_bureau_de_vote,adresse_orig,nb_inscrits,logements_total,etages_moy,X,Y
3039,28,6BIS ESPLANADE JOUANDIN,58,68.0,13.0,-1.4502600000000003,43.502869
3040,28,6TER ESPLANADE JOUANDIN,78,68.0,13.0,-1.4498389999999999,43.50283399999999
3041,28,7 ESPLANADE JOUANDIN,75,64.0,13.0,-1.4495899999999997,43.502761
3042,28,7BIS ESPLANADE JOUANDIN,76,64.0,13.0,-1.4492459999999985,43.502583
3043,28,7TER ESPLANADE JOUANDIN,57,64.0,13.0,-1.448786999999999,43.50234300000001
3044,22,15 RUE JULES BALASQUE,19,0.0,,-1.4624340000000002,43.498614000000025
3045,22,19 RUE JULES BALASQUE,12,16.0,4.0,-1.4613390000000002,43.49852700000001
3046,22,21 RUE JULES BALASQUE,7,16.0,4.0,-1.4610629999999998,43.498464
3047,14,6 RUE DU MARÉCHAL KOENIG,15,0.0,,-1.4919539999999993,43.48368700000002
3048,1,4 RUE JULES LABAT,23,23.0,7.0,-1.4772889999999994,43.49407000000001
3049,1,14 RUE JULES LABAT,20,23.0,7.0,-1.4774339999999995,43.49393299999999
3050,1,24 RUE JULES LABAT,21,23.0,6.5,-1.4775739999999995,43.49378899999999
3051,1,32 RUE JULES LABAT,15,1.0,1.0,-1.4778980000000004,43.49345700000001
3052,1,38 RUE JULES LABAT,23,21.0,6.0,-1.4783079999999986,43.493024999999996
3053,29,1 ALLÉE DE LACAY,4,4.0,2.0,-1.4390469999999986,43.500488000000004
3054,29,2 ALLÉE DE LACAY,6,4.0,2.0,-1.4386759999999996,43.50045199999999
3055,29,3 ALLÉE DE LACAY,3,4.0,2.0,-1.4389919999999998,43.500708999999986
3056,29,4 ALLÉE DE LACAY,5,4.0,2.0,-1.4388289999999995,43.50076500000001
3057,29,6 ALLÉE DE LACAY,6,4.0,2.0,-1.4389739999999995,43.50085199999998
3058,15,3 CHEMIN DE JUPITER,17,11.0,3.0,-1.454796999999999,43.47938299999999
3059,15,3BIS CHEMIN DE JUPITER,13,11.0,3.0,-1.4547619999999997,43.479598
3060,15,5 CHEMIN DE JUPITER,10,0.0,,-1.454465999999999,43.479987
3061,15,5BIS CHEMIN DE JUPITER,8,0.0,,-1.4542259999999994,43.480191
3062,15,7 CHEMIN DE JUPITER,7,1.0,2.0,-1.4540839999999986,43.48035799999998
3063,15,9 CHEMIN DE JUPITER,1,1.0,1.0,-1.4537040000000003,43.480643
3064,15,11 CHEMIN DE JUPITER,2,1.0,2.0,-1.4533639999999983,43.48100999999999
3065,15,13 CHEMIN DE JUPITER,7,0.0,,-1.4532789999999984,43.480968
3066,19,6 IMPASSE LACAZE,1,1.0,2.0,-1.4854190000000003,43.491356000000025
3067,19,8 IMPASSE LACAZE,3,2.0,2.0,-1.4854539999999996,43.491192000000005
3068,16,1 ALLÉE LACOUSTILLE,7,8.0,5.0,-1.4665400000000004,43.483707999999986
3069,16,4 ALLÉE LACOUSTILLE,2,1.0,2.0,-1.4664280000000003,43.482963000000005
3070,21,1 CHEMIN DE LABORDE,28,27.0,4.0,-1.481219999999999,43.50809700000001
3071,21,2 CHEMIN DE LABORDE,1,1.0,2.0,-1.4810119999999989,43.50810599999999
3072,21,3 CHEMIN DE LABORDE,2,1.0,1.0,-1.4814569999999996,43.508745
3073,21,4 CHEMIN DE LABORDE,4,1.0,2.0,-1.4811229999999997,43.50846899999999
3074,21,6 CHEMIN DE LABORDE,3,1.0,2.0,-1.481261,43.508727
3075,21,7 CHEMIN DE LABORDE,2,1.0,2.0,-1.4817479999999987,43.509209
3076,21,8 CHEMIN DE LABORDE,2,1.0,2.0,-1.481509,43.50905499999998
3077,21,9 CHEMIN DE LABORDE,5,1.0,2.0,-1.4820339999999999,43.509679000000006
3078,21,10 CHEMIN DE LABORDE,1,0.0,,-1.481700999999999,43.50937800000001
3079,21,12 CHEMIN DE LABORDE,2,1.0,1.0,-1.4818079999999991,43.509564999999995
3080,21,14 CHEMIN DE LABORDE,3,1.0,2.0,-1.481887999999998,43.509698
3081,21,15 CHEMIN DE LABORDE,1,1.0,1.0,-1.4821240000000002,43.510024
3082,21,16 CHEMIN DE LABORDE,2,1.0,2.0,-1.4819309999999988,43.509781
3083,21,17 CHEMIN DE LABORDE,2,0.0,,-1.4821549999999994,43.510284
3084,21,20 CHEMIN DE LABORDE,2,1.0,1.0,-1.4819739999999995,43.51032100000002
3085,25,22 CHEMIN DE LADUCHE,7,2.0,2.0,-1.4579339999999994,43.509711
3086,25,24 CHEMIN DE LADUCHE,2,1.0,2.0,-1.4577769999999994,43.509817
3087,25,34 CHEMIN DE LADUCHE,2,0.0,,-1.4573969999999998,43.510589000000024
3088,9,1 RUE LAFAURIE D'ETCHEPARE,2,0.0,,-1.4860419999999994,43.48156399999998
3089,9,2 RUE LAFAURIE D'ETCHEPARE,4,1.0,3.0,-1.4860100000000003,43.48136
3090,9,3 RUE LAFAURIE D'ETCHEPARE,3,1.0,2.0,-1.4858559999999996,43.48137000000001
3091,9,4 RUE LAFAURIE D'ETCHEPARE,1,1.0,2.0,-1.4857170000000002,43.48106900000001
3092,9,7 RUE LAFAURIE D'ETCHEPARE,3,1.0,2.0,-1.485617,43.48112000000001
3093,9,10 RUE LAFAURIE D'ETCHEPARE,1,1.0,2.0,-1.4852429999999985,43.48057800000001
3094,9,12 RUE LAFAURIE D'ETCHEPARE,3,1.0,2.0,-1.4851340000000002,43.48046000000002
3095,9,13 RUE LAFAURIE D'ETCHEPARE,2,1.0,2.0,-1.4851190000000005,43.48061100000001
3096,9,14 RUE LAFAURIE D'ETCHEPARE,2,1.0,2.0,-1.4850479999999988,43.48026399999999
3097,9,15 RUE LAFAURIE D'ETCHEPARE,5,1.0,2.0,-1.4850699999999983,43.480562000000006
3098,9,17 RUE LAFAURIE D'ETCHEPARE,3,1.0,2.0,-1.4849689999999998,43.480457
3099,10,3 CHEMIN DE LACHISTE,1,1.0,2.0,-1.4953670000000008,43.45929000000002
3100,14,3 AVENUE LAFONTAINE,2,1.0,2.0,-1.4969089999999992,43.483677000000014
3101,14,5 AVENUE LAFONTAINE,2,0.0,1.0,-1.4969970000000004,43.483653000000025
3102,14,6 AVENUE LAFONTAINE,1,1.0,1.0,-1.4969540000000006,43.48376400000001
3103,14,9 AVENUE LAFONTAINE,2,1.0,3.0,-1.4974139999999994,43.483554
3104,14,12 AVENUE LAFONTAINE,1,0.0,,-1.4981119999999992,43.483788000000004
3105,14,12BIS AVENUE LAFONTAINE,22,0.0,,-1.4980769999999992,43.483954
3106,14,13 AVENUE LAFONTAINE,3,1.0,3.0,-1.4983419999999983,43.48331400000001
3107,14,14 AVENUE LAFONTAINE,3,1.0,3.0,-1.4981800000000003,43.483458000000006
3108,14,15 AVENUE LAFONTAINE,3,1.0,1.0,-1.4986339999999982,43.483241999999976
3109,14,16 AVENUE LAFONTAINE,10,15.0,4.0,-1.4984200000000005,43.483387000000015
3110,29,5 CHEMIN DE LAGUIRONDE,2,1.0,2.0,-1.4449019999999997,43.501036999999975
3111,29,6 CHEMIN DE LAGUIRONDE,4,1.0,2.0,-1.445001,43.500904000000006
3112,29,7 CHEMIN DE LAGUIRONDE,1,0.0,,-1.4447669999999995,43.50092500000002
3113,29,8 Chemin de Laguironde,4,0.0,,-1.4448419999999995,43.500828
3114,3,4 RUE LAGRÉOU,1,,,-1.4766199999999996,43.488922
3115,3,1 RUE LAGRÉOU,1,3.0,5.0,-1.4760869999999993,43.488682999999966
3116,3,5 RUE LAGRÉOU,2,3.0,6.0,-1.47612,43.48880900000001
3117,3,6 RUE LAGRÉOU,2,6.0,4.0,-1.4760939999999982,43.488857999999986
3118,3,7 RUE LAGRÉOU,15,8.0,5.0,-1.4761829999999996,43.488821
3119,3,12 RUE LAGRÉOU,4,4.0,5.0,-1.4762990000000018,43.48889800000002
3120,3,13 RUE LAGRÉOU,3,6.0,5.0,-1.4763419999999992,43.48885099999998
3121,3,15 RUE LAGRÉOU,7,8.0,5.0,-1.4764129999999993,43.488865000000004
3122,3,19 RUE LAGRÉOU,19,8.0,4.0,-1.476602,43.48890800000001
3123,3,24 RUE LAGRÉOU,3,4.0,4.0,-1.477233999999999,43.489098
3124,3,25 RUE LAGRÉOU,8,6.0,4.0,-1.4768009999999996,43.488953
3125,3,27 RUE LAGRÉOU,2,4.0,4.0,-1.476863999999999,43.488967999999986
3126,3,29 RUE LAGRÉOU,1,4.0,5.0,-1.4769219999999994,43.488979999999984
3127,3,31 RUE LAGRÉOU,4,8.0,5.0,-1.476981999999999,43.488994000000005
3128,3,33 RUE LAGRÉOU,1,7.0,5.0,-1.4770499999999998,43.48900700000002
3129,3,35 RUE LAGRÉOU,4,0.0,,-1.4771250000000005,43.48902600000001
3130,3,37 RUE LAGRÉOU,1,9.0,5.0,-1.4771689999999995,43.489035
3131,3,39 RUE LAGRÉOU,2,3.0,4.0,-1.4772430000000003,43.48905499999999
3132,21,9597 CHEMIN DE LAHARIE,2,,,-1.4759319999999994,43.50626299999998
3133,23,3 CHEMIN DE LAHARIE,3,1.0,2.0,-1.467691,43.504506
3134,23,6 CHEMIN DE LAHARIE,1,1.0,1.0,-1.4679679999999988,43.504667
3135,23,7 CHEMIN DE LAHARIE,2,1.0,1.0,-1.4682749999999993,43.50464900000002
3136,23,8 CHEMIN DE LAHARIE,1,1.0,1.0,-1.468126,43.504708
3137,23,9 CHEMIN DE LAHARIE,2,1.0,2.0,-1.4685099999999998,43.504704999999994
3138,23,10B CHEMIN DE LAHARIE,3,1.0,1.0,-1.4686350000000001,43.504831
3139,23,11TER CHEMIN DE LAHARIE,12,0.0,,-1.4695469999999995,43.50468899999999
3140,23,12 CHEMIN DE LAHARIE,1,0.0,1.0,-1.468784,43.50486700000001
3141,23,13 CHEMIN DE LAHARIE,6,6.0,2.0,-1.469167,43.504864
3142,23,14 CHEMIN DE LAHARIE,2,1.0,2.0,-1.468912999999999,43.504908
3143,23,15 CHEMIN DE LAHARIE,6,6.0,2.0,-1.4696619999999994,43.50499200000001
3144,23,16 CHEMIN DE LAHARIE,2,0.0,,-1.469306,43.50500200000002
3145,23,17 CHEMIN DE LAHARIE,2,1.0,2.0,-1.4698040000000003,43.50502600000001
3146,23,18 CHEMIN DE LAHARIE,2,0.0,,-1.4691379999999996,43.505362999999996
3147,23,19 CHEMIN DE LAHARIE,1,1.0,2.0,-1.4699450000000012,43.505057
3148,23,20 CHEMIN DE LAHARIE,8,1.0,2.0,-1.4696479999999996,43.505087
3149,23,21 CHEMIN DE LAHARIE,1,1.0,2.0,-1.470118999999999,43.50509400000001
3150,23,24 CHEMIN DE LAHARIE,4,1.0,2.0,-1.4701200000000005,43.505188
3151,23,26 CHEMIN DE LAHARIE,4,1.0,2.0,-1.4703170000000003,43.505218000000035
3152,23,29 CHEMIN DE LAHARIE,2,0.0,,-1.4720939999999991,43.50529099999999
3153,23,32 CHEMIN DE LAHARIE,1,1.0,1.0,-1.4707729999999992,43.50527599999999
3154,23,33 CHEMIN DE LAHARIE,1,1.0,2.0,-1.4726639999999995,43.505391
3155,23,34 CHEMIN DE LAHARIE,3,1.0,1.0,-1.4710440000000005,43.505310999999985
3156,23,39 CHEMIN DE LAHARIE,2,1.0,2.0,-1.473851,43.50567300000001
3157,23,39BIS CHEMIN DE LAHARIE,1,0.0,,-1.4740920000000004,43.50571200000002
3158,23,40 CHEMIN DE LAHARIE,1,1.0,1.0,-1.4716069999999986,43.505355999999985
3159,23,41 CHEMIN DE LAHARIE,1,2.0,1.0,-1.474142999999999,43.505675
3160,23,42 CHEMIN DE LAHARIE,2,1.0,1.0,-1.4717500000000001,43.50535900000001
3161,21,43 CHEMIN DE LAHARIE,41,0.0,,-1.4747219999999994,43.50573100000001
3162,23,44 CHEMIN DE LAHARIE,1,1.0,1.0,-1.471911,43.505366999999985
3163,23,46 CHEMIN DE LAHARIE,6,1.0,1.0,-1.472056,43.505379999999995
3164,23,48 CHEMIN DE LAHARIE,2,1.0,2.0,-1.472235,43.505392
3165,23,50 CHEMIN DE LAHARIE,2,1.0,1.0,-1.472388999999999,43.50542099999999
3166,23,52 CHEMIN DE LAHARIE,2,1.0,1.0,-1.4725309999999991,43.505457
3167,23,54 CHEMIN DE LAHARIE,1,1.0,1.0,-1.4726860000000006,43.505495999999994
3168,21,61 CHEMIN DE LAHARIE,16,22.0,4.0,-1.4779719999999996,43.506396
3169,23,62 CHEMIN DE LAHARIE,2,1.0,2.0,-1.4732540000000003,43.505635000000005
3170,23,62B CHEMIN DE LAHARIE,4,1.0,2.0,-1.4733929999999995,43.505666000000005
3171,21,63 CHEMIN DE LAHARIE,11,21.0,4.0,-1.478574,43.506546
3172,23,64 CHEMIN DE LAHARIE,2,2.0,2.0,-1.473548000000001,43.50569700000002
3173,21,65 CHEMIN DE LAHARIE,14,1.0,1.0,-1.4788980000000003,43.506199
3174,23,66 CHEMIN DE LAHARIE,1,1.0,1.0,-1.4736899999999995,43.50573500000001
3175,21,67 CHEMIN DE LAHARIE,26,22.0,4.0,-1.4791440000000005,43.50673700000001
3176,23,68 CHEMIN DE LAHARIE,5,1.0,2.0,-1.4738879999999999,43.50577299999999
3177,21,69 CHEMIN DE LAHARIE,19,21.0,4.0,-1.4798039999999997,43.50637400000002
3178,23,70 CHEMIN DE LAHARIE,3,4.0,1.5,-1.4743509999999995,43.505823
3179,21,71 CHEMIN DE LAHARIE,21,22.0,4.0,-1.479894000000001,43.50676899999999
3180,23,72 CHEMIN DE LAHARIE,1,1.0,1.0,-1.474665,43.505821999999995
3181,21,73 CHEMIN DE LAHARIE,27,25.0,4.0,-1.481144000000001,43.50663700000002
3182,23,74 CHEMIN DE LAHARIE,1,1.0,1.0,-1.4748599999999987,43.505818000000005
3183,21,75 CHEMIN DE LAHARIE,19,0.0,1.0,-1.4811289999999995,43.50705200000001
3184,23,76 CHEMIN DE LAHARIE,1,1.0,1.0,-1.475034999999998,43.505821999999995
3185,21,77 CHEMIN DE LAHARIE,14,21.0,3.0,-1.4810179999999995,43.507428
3186,23,80 CHEMIN DE LAHARIE,3,1.0,1.0,-1.4754069999999997,43.505898
3187,21,81 CHEMIN DE LAHARIE,39,12.0,4.0,-1.4817199999999995,43.507698
3188,23,82 Chemin de Laharie,3,1.0,1.0,-1.4755779999999998,43.50594
3189,21,83 CHEMIN DE LAHARIE,2,1.0,1.0,-1.4821479999999998,43.507674
3190,23,84 CHEMIN DE LAHARIE,2,1.0,2.0,-1.4756919999999998,43.505975
3191,23,86 CHEMIN DE LAHARIE,1,1.0,2.0,-1.475792,43.505996
3192,23,88 CHEMIN DE LAHARIE,2,1.0,1.0,-1.4759979999999995,43.506048
3193,21,89 CHEMIN DE LAHARIE,1,1.0,1.0,-1.4834589999999999,43.50793999999999
3194,23,90 Chemin de Laharie,4,1.0,1.0,-1.4762150000000012,43.50610300000001
3195,21,91 CHEMIN DE LAHARIE,2,2.0,1.0,-1.4839630000000001,43.508093999999986
3196,21,93 CHEMIN DE LAHARIE,2,0.0,,-1.4841779999999993,43.50782400000001
3197,21,95 CHEMIN DE LAHARIE,22,0.0,,-1.4844909999999998,43.508131999999996
3198,21,97 CHEMIN DE LAHARIE,6,4.0,2.0,-1.484447999999999,43.507615
3199,21,97TER CHEMIN DE LAHARIE,1,4.0,2.0,-1.4845720000000004,43.50754899999999
3200,21,101 CHEMIN DE LAHARIE,1,2.0,2.0,-1.4857140000000002,43.508311000000006
3201,21,104 CHEMIN DE LAHARIE,4,1.0,1.0,-1.4779879999999992,43.50658299999998
3202,21,106 CHEMIN DE LAHARIE,1,2.0,2.0,-1.4794079999999994,43.507027000000015
3203,21,108 CHEMIN DE LAHARIE,2,1.0,2.0,-1.4785549999999996,43.50820099999999
3204,21,110 CHEMIN DE LAHARIE,2,2.0,2.0,-1.4787689999999998,43.50816799999998
3205,21,120 CHEMIN DE LAHARIE,27,21.0,4.0,-1.4818829999999998,43.507811
3206,21,124 CHEMIN DE LAHARIE,30,0.0,,-1.4824910000000011,43.507819999999995
3207,21,124BIS CHEMIN DE LAHARIE,14,5.0,1.0,-1.48246,43.50846799999999
3208,21,126 CHEMIN DE LAHARIE,4,1.0,2.0,-1.483196,43.507981
3209,21,128 CHEMIN DE LAHARIE,3,0.0,,-1.483350999999999,43.508046
3210,21,130 CHEMIN DE LAHARIE,3,4.0,2.0,-1.483556000000001,43.50812299999999
3211,21,138 CHEMIN DE LAHARIE,2,1.0,2.0,-1.4844750000000009,43.508526999999994
3212,21,142 CHEMIN DE LAHARIE,2,1.0,2.0,-1.4854409999999998,43.50839800000001
3213,21,144 CHEMIN DE LAHARIE,2,1.0,2.0,-1.4855759999999993,43.50841
3214,21,146 CHEMIN DE LAHARIE,3,0.0,,-1.485994999999999,43.508407999999996
3215,21,148 CHEMIN DE LAHARIE,2,1.0,3.0,-1.4861209999999994,43.508401000000006
3216,9,20 AVENUE LAHUBIAGUE,4,,,-1.4843889999999995,43.482808
3217,9,1 AVENUE LAHUBIAGUE,2,3.0,3.0,-1.482686,43.483555999999986
3218,9,2 AVENUE LAHUBIAGUE,4,0.0,1.0,-1.4829179999999997,43.483604999999976
3219,9,3 AVENUE LAHUBIAGUE,2,1.0,1.0,-1.4829319999999995,43.48344500000001
3220,9,5 AVENUE LAHUBIAGUE,1,1.0,1.0,-1.4832089999999998,43.48328
3221,9,8 AVENUE LAHUBIAGUE,2,1.0,2.0,-1.4834239999999999,43.483354
3222,9,9 AVENUE LAHUBIAGUE,1,0.0,,-1.483834999999999,43.482995999999986
3223,9,10 AVENUE LAHUBIAGUE,4,1.0,2.0,-1.4835989999999992,43.483271999999985
3224,9,12 AVENUE LAHUBIAGUE,3,1.0,2.0,-1.483749,43.483195
3225,9,13 AVENUE LAHUBIAGUE,3,1.0,1.0,-1.4844649999999995,43.482691999999986
3226,9,14 AVENUE LAHUBIAGUE,3,1.0,2.0,-1.48382,43.48316400000001
3227,9,15 AVENUE LAHUBIAGUE,3,1.0,3.0,-1.4847999999999995,43.48251599999999
3228,9,15BIS AVENUE LAHUBIAGUE,4,1.0,2.0,-1.485010999999998,43.482414000000006
3229,9,16 AVENUE LAHUBIAGUE,2,1.0,2.0,-1.483927,43.483109999999996
3230,9,17 AVENUE LAHUBIAGUE,3,1.0,2.0,-1.4851470000000007,43.48235000000001
3231,9,18 AVENUE LAHUBIAGUE,3,1.0,2.0,-1.4840299999999995,43.48305899999999
3232,9,19BIS AVENUE LAHUBIAGUE,3,1.0,1.0,-1.4854599999999993,43.482196
3233,9,21 AVENUE LAHUBIAGUE,2,1.0,2.0,-1.4856410000000002,43.482096
3234,9,23 AVENUE LAHUBIAGUE,6,1.0,2.0,-1.4858810000000007,43.481984
3235,9,24 AVENUE LAHUBIAGUE,1,1.0,2.0,-1.4851999999999994,43.48262299999999
3236,9,26 AVENUE LAHUBIAGUE,3,0.0,,-1.485362999999999,43.48240800000002
3237,9,28 AVENUE LAHUBIAGUE,3,1.0,2.0,-1.485948,43.48208899999999
3238,9,30 AVENUE LAHUBIAGUE,1,1.0,2.0,-1.4861689999999992,43.481991
3239,23,1 AVENUE DE LAMOTHE,17,66.0,4.0,-1.4654679999999989,43.511022
3240,23,3 AVENUE DE LAMOTHE,16,33.0,4.0,-1.4653319999999994,43.511093
3241,23,4 AVENUE DE LAMOTHE,11,33.0,4.0,-1.4654269999999983,43.51006199999999
3242,23,5 AVENUE DE LAMOTHE,11,33.0,4.0,-1.4650370000000004,43.511202
3243,23,6 AVENUE DE LAMOTHE,10,33.0,4.0,-1.4654849999999993,43.51027100000002
3244,23,7 AVENUE DE LAMOTHE,14,33.0,4.0,-1.4649169999999998,43.51126500000001
3245,23,8 AVENUE DE LAMOTHE,10,33.0,4.0,-1.4654519999999993,43.510482999999994
3246,23,9 AVENUE DE LAMOTHE,1,0.0,,-1.464653999999999,43.511266000000006
3247,23,10 AVENUE DE LAMOTHE,9,33.0,4.0,-1.4654620000000007,43.510648000000025
3248,23,11 AVENUE DE LAMOTHE,2,0.0,,-1.4645559999999989,43.51132000000001
3249,23,12 AVENUE DE LAMOTHE,19,33.0,4.0,-1.4647109999999985,43.51101899999999
3250,23,13 AVENUE DE LAMOTHE,3,0.0,,-1.4644630000000007,43.511371000000004
3251,23,14 AVENUE DE LAMOTHE,11,33.0,4.0,-1.4646269999999997,43.510947
3252,23,16 AVENUE DE LAMOTHE,15,33.0,4.0,-1.4643489999999992,43.51078900000001
3253,23,17 AVENUE DE LAMOTHE,3,0.0,,-1.4642260000000005,43.510957
3254,23,18 AVENUE DE LAMOTHE,13,33.0,4.0,-1.464260999999999,43.510707000000004
3255,23,19 AVENUE DE LAMOTHE,3,0.0,,-1.4641470000000005,43.510997999999994
3256,23,21 AVENUE DE LAMOTHE,3,0.0,,-1.464056,43.511046
3257,23,23 AVENUE DE LAMOTHE,1,0.0,,-1.4639729999999995,43.511094
3258,25,6 IMPASSE LAMOTHE,4,,,-1.4629770000000013,43.511166
3259,25,3 IMPASSE LAMOTHE,3,1.0,1.0,-1.4631300000000003,43.511207
3260,25,4 IMPASSE LAMOTHE,4,1.0,2.0,-1.462823999999999,43.511125
3261,23,6 CHEMIN DE LANNOT,18,18.0,4.0,-1.4759879999999996,43.50701800000001
3262,23,8 CHEMIN DE LANNOT,16,0.0,1.0,-1.4758510000000002,43.50738900000004
3263,23,10 CHEMIN DE LANNOT,2,1.0,1.0,-1.4757739999999988,43.507585000000006
3264,11,3 CHEMIN DE LASSEGUETTE,2,,,-1.4775589999999998,43.47946399999999
3265,11,6 CHEMIN DE LASSEGUETTE,6,0.0,,-1.4782689999999996,43.479430999999984
3266,11,8 CHEMIN DE LASSEGUETTE,228,30.0,8.0,-1.4778940000000005,43.47939000000001
3267,11,2 RUE DE LASSEGUETTE,2,0.0,,-1.4804750000000002,43.480615
3268,11,7 RUE DE LASSEGUETTE,1,1.0,1.0,-1.479784,43.48064900000001
3269,11,8 RUE DE LASSEGUETTE,3,1.0,2.0,-1.4781529999999996,43.479764
3270,11,9 RUE DE LASSEGUETTE,3,1.0,2.0,-1.4794780000000012,43.48053400000001
3271,11,9B RUE DE LASSEGUETTE,3,1.0,2.0,-1.4790599999999992,43.48055900000001
3272,11,10 RUE DE LASSEGUETTE,3,1.0,1.0,-1.4778959999999997,43.479762
3273,11,11 RUE DE LASSEGUETTE,3,8.0,2.0,-1.478843999999999,43.480297
3274,11,12 RUE DE LASSEGUETTE,3,1.0,1.0,-1.4776499999999986,43.479805
3275,11,13 RUE DE LASSEGUETTE,6,12.0,2.0,-1.478548,43.480160000000005
3276,11,14 RUE DE LASSEGUETTE,3,1.0,1.0,-1.477374,43.479849
3277,11,15 RUE DE LASSEGUETTE,1,1.0,1.0,-1.4784000000000006,43.480028000000004
3278,11,16 RUE DE LASSEGUETTE,3,1.0,3.0,-1.4771679999999996,43.479882999999994
3279,11,17 RUE DE LASSEGUETTE,1,1.0,1.0,-1.4781739999999992,43.47989400000001
3280,11,18 RUE DE LASSEGUETTE,2,2.0,2.0,-1.4769399999999981,43.47992000000001
3281,11,19 RUE DE LASSEGUETTE,3,1.0,1.0,-1.4778319999999996,43.47988200000001
3282,11,21 RUE DE LASSEGUETTE,1,1.0,1.0,-1.4775680000000004,43.479926000000006
3283,11,23 RUE DE LASSEGUETTE,3,1.0,2.0,-1.477331,43.47996800000002
3284,11,25 RUE DE LASSEGUETTE,4,1.0,1.0,-1.477121999999999,43.48000600000001
3285,26,1 ALLÉE DE LARTIGOT,32,28.0,7.0,-1.4514699999999996,43.49699500000001
3286,26,2 ALLÉE DE LARTIGOT,31,27.0,7.0,-1.4519249999999992,43.49718299999999
3287,26,3 ALLÉE DE LARTIGOT,26,28.0,7.0,-1.4518780000000002,43.496845
3288,29,4 RUE JOSEPH LATXAGUE,2,1.0,2.0,-1.4450439999999998,43.506288
3289,29,25 RUE JOSEPH LATXAGUE,4,1.0,1.0,-1.4431449999999988,43.50489200000001
3290,29,31 RUE JOSEPH LATXAGUE,12,0.0,,-1.442844999999999,43.504148000000015
3291,29,34 RUE JOSEPH LATXAGUE,3,0.0,1.0,-1.442994999999999,43.503957000000014
3292,22,4 AVENUE DE LATTRE DE TASSIGNY,9,,,-1.4697589999999996,43.502852
3293,22,3 AVENUE DE LATTRE DE TASSIGNY,5,17.0,2.5,-1.4685629999999994,43.50317299999997
3294,22,5 AVENUE DE LATTRE DE TASSIGNY,16,16.0,4.0,-1.468775000000001,43.50200900000001
3295,22,6 AVENUE DE LATTRE DE TASSIGNY,16,16.0,4.0,-1.4688180000000002,43.50243900000001
3296,22,7 AVENUE DE LATTRE DE TASSIGNY,10,16.0,4.0,-1.4688509999999995,43.50286299999999
3297,22,8 AVENUE DE LATTRE DE TASSIGNY,18,16.0,4.0,-1.468872999999999,43.503283000000025
3298,22,9 AVENUE DE LATTRE DE TASSIGNY,3,24.0,4.0,-1.469818,43.50323600000001
3299,22,10 AVENUE DE LATTRE DE TASSIGNY,10,24.0,4.0,-1.4699949999999993,43.50312999999999
3300,22,11 AVENUE DE LATTRE DE TASSIGNY,4,24.0,4.0,-1.470135000000001,43.503054999999996
3301,22,12 AVENUE DE LATTRE DE TASSIGNY,9,24.0,4.0,-1.470295,43.502980000000015
3302,22,13 AVENUE DE LATTRE DE TASSIGNY,10,24.0,4.0,-1.4704319999999993,43.50292200000001
3303,22,14 AVENUE DE LATTRE DE TASSIGNY,5,24.0,4.0,-1.4706120000000011,43.502843
3304,22,15 AVENUE DE LATTRE DE TASSIGNY,10,24.0,4.0,-1.4707559999999995,43.502777
3305,22,16 AVENUE DE LATTRE DE TASSIGNY,8,24.0,4.0,-1.4709419999999995,43.502666999999995
3306,22,17 AVENUE DE LATTRE DE TASSIGNY,11,24.0,4.0,-1.4711599999999987,43.50276099999999
3307,22,18 AVENUE DE LATTRE DE TASSIGNY,2,0.0,,-1.4698419999999994,43.50339000000001
3308,17,1 AVENUE DES LAURIERS,5,1.0,3.0,-1.490048,43.494629
3309,17,3 AVENUE DES LAURIERS,4,1.0,3.0,-1.490019999999999,43.49475000000002
3310,17,5 AVENUE DES LAURIERS,3,1.0,2.0,-1.489982,43.494930000000004
3311,17,7 AVENUE DES LAURIERS,2,1.0,2.0,-1.489943,43.495115
3312,20,8 AVENUE DES LAURIERS,1,1.0,1.0,-1.4898099999999996,43.495152000000004
3313,17,9 AVENUE DES LAURIERS,4,2.0,2.0,-1.489899000000001,43.49531100000001
3314,17,11 AVENUE DES LAURIERS,1,1.0,2.0,-1.4898569999999995,43.49549899999999
3315,17,13 AVENUE DES LAURIERS,2,1.0,2.0,-1.4898210000000003,43.495699
3316,17,15 AVENUE DES LAURIERS,3,0.0,,-1.4897709999999988,43.495889000000005
3317,17,19 AVENUE DES LAURIERS,2,2.0,2.0,-1.489724,43.496173999999996
3318,29,2 ALLÉE FONTAINE DE LARTIGAOU,1,0.0,,-1.4388309999999993,43.49954700000001
3319,29,4 ALLÉE FONTAINE DE LARTIGAOU,5,2.0,2.0,-1.4388409999999991,43.499582
3320,29,6 ALLÉE FONTAINE DE LARTIGAOU,1,10.0,3.0,-1.4388670000000001,43.49969500000001
3321,29,9 ALLÉE FONTAINE DE LARTIGAOU,2,10.0,3.0,-1.439003999999998,43.49980999999999
3322,29,13 ALLÉE FONTAINE DE LARTIGAOU,1,0.0,,-1.4390410000000005,43.50001200000002
3323,29,17 ALLÉE FONTAINE DE LARTIGAOU,2,4.0,2.0,-1.439051,43.500164
3324,29,18 ALLÉE FONTAINE DE LARTIGAOU,1,0.0,,-1.438812999999999,43.500069
3325,29,20 ALLÉE FONTAINE DE LARTIGAOU,1,10.0,3.0,-1.4387969999999994,43.50014800000002
3326,20,52 AVENUE DE LA LÉGION TCHÈQUE,3,,,-1.486674,43.49269400000001
